1,PG0405,2020-07-16 06:35:00+00,2020-07-16 07:30:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
2,PG0404,2020-08-05 16:05:00+00,2020-08-05 17:00:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
3,PG0405,2020-08-05 06:35:00+00,2020-08-05 07:30:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
4,PG0402,2020-09-09 09:25:00+00,2020-09-09 10:20:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
5,PG0405,2020-08-16 06:35:00+00,2020-08-16 07:30:00+00,DME,LED,On Time,321,,TRUE,TRUE,350,750
6,PG0404,2020-08-16 16:05:00+00,2020-08-16 17:00:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
7,PG0403,2020-08-16 08:25:00+00,2020-08-16 09:20:00+00,DME,LED,Delayed,321,,TRUE,TRUE,350,750
8,PG0402,2020-08-16 09:25:00+00,2020-08-16 10:20:00+00,DME,LED,On Time,321,,TRUE,TRUE,350,750
9,PG0405,2020-08-25 06:35:00+00,2020-08-25 07:30:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
10,PG0402,2020-08-23 09:25:00+00,2020-08-23 10:20:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
11,PG0403,2020-08-23 08:25:00+00,2020-08-23 09:20:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
12,PG0404,2020-08-23 16:05:00+00,2020-08-23 17:00:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
13,PG0405,2020-08-23 06:35:00+00,2020-08-23 07:30:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
14,PG0402,2020-08-06 09:25:00+00,2020-08-06 10:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
15,PG0402,2020-07-28 09:25:00+00,2020-07-28 10:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
16,PG0403,2020-08-06 08:25:00+00,2020-08-06 09:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
17,PG0404,2020-08-06 16:05:00+00,2020-08-06 17:00:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
18,PG0405,2020-08-06 06:35:00+00,2020-08-06 07:30:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
19,PG0403,2020-07-28 08:25:00+00,2020-07-28 09:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
20,PG0403,2020-07-26 08:25:00+00,2020-07-26 09:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
21,PG0405,2020-07-19 06:35:00+00,2020-07-19 07:30:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
22,PG0404,2020-07-19 16:05:00+00,2020-07-19 17:00:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
23,PG0403,2020-07-19 08:25:00+00,2020-07-19 09:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
24,PG0402,2020-07-19 09:25:00+00,2020-07-19 10:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
25,PG0404,2020-07-28 16:05:00+00,2020-07-28 17:00:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
26,PG0405,2020-08-12 06:35:00+00,2020-08-12 07:30:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
27,PG0404,2020-08-12 16:05:00+00,2020-08-12 17:00:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
28,PG0405,2020-09-03 06:35:00+00,2020-09-03 07:30:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
29,PG0403,2020-08-12 08:25:00+00,2020-08-12 09:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
30,PG0402,2020-08-12 09:25:00+00,2020-08-12 10:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
31,PG0404,2020-09-03 16:05:00+00,2020-09-03 17:00:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
32,PG0403,2020-09-03 08:25:00+00,2020-09-03 09:20:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
33,PG0402,2020-09-03 09:25:00+00,2020-09-03 10:20:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
34,PG0402,2020-08-07 09:25:00+00,2020-08-07 10:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
35,PG0403,2020-08-07 08:25:00+00,2020-08-07 09:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
36,PG0404,2020-08-07 16:05:00+00,2020-08-07 17:00:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
37,PG0405,2020-08-07 06:35:00+00,2020-08-07 07:30:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
38,PG0405,2020-07-28 06:35:00+00,2020-07-28 07:30:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
39,PG0405,2020-09-08 06:35:00+00,2020-09-08 07:30:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
40,PG0402,2020-09-13 09:25:00+00,2020-09-13 10:20:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
41,PG0403,2020-09-13 08:25:00+00,2020-09-13 09:20:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
42,PG0404,2020-09-13 16:05:00+00,2020-09-13 17:00:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
43,PG0405,2020-09-13 06:35:00+00,2020-09-13 07:30:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
44,PG0404,2020-09-08 16:05:00+00,2020-09-08 17:00:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
45,PG0403,2020-09-08 08:25:00+00,2020-09-08 09:20:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
46,PG0405,2020-08-15 06:35:00+00,2020-08-15 07:30:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
47,PG0404,2020-08-15 16:05:00+00,2020-08-15 17:00:00+00,DME,LED,On Time,321,,TRUE,TRUE,350,750
48,PG0403,2020-08-15 08:25:00+00,2020-08-15 09:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
49,PG0402,2020-08-15 09:25:00+00,2020-08-15 10:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
50,PG0402,2020-08-08 09:25:00+00,2020-08-08 10:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
51,PG0403,2020-08-08 08:25:00+00,2020-08-08 09:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
52,PG0404,2020-08-08 16:05:00+00,2020-08-08 17:00:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
53,PG0405,2020-08-08 06:35:00+00,2020-08-08 07:30:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
54,PG0405,2020-07-18 06:35:00+00,2020-07-18 07:30:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
55,PG0404,2020-07-18 16:05:00+00,2020-07-18 17:00:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
56,PG0403,2020-07-18 08:25:00+00,2020-07-18 09:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
57,PG0402,2020-07-18 09:25:00+00,2020-07-18 10:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
58,PG0402,2020-09-08 09:25:00+00,2020-09-08 10:20:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
59,PG0402,2020-07-26 09:25:00+00,2020-07-26 10:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
60,PG0402,2020-07-16 09:25:00+00,2020-07-16 10:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
61,PG0403,2020-07-16 08:25:00+00,2020-07-16 09:20:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
62,PG0404,2020-07-16 16:05:00+00,2020-07-16 17:00:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
63,PG0402,2020-08-30 09:25:00+00,2020-08-30 10:20:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
64,PG0403,2020-08-30 08:25:00+00,2020-08-30 09:20:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
65,PG0405,2020-09-02 06:35:00+00,2020-09-02 07:30:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
66,PG0404,2020-09-02 16:05:00+00,2020-09-02 17:00:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
67,PG0404,2020-07-26 16:05:00+00,2020-07-26 17:00:00+00,DME,LED,Arrived,321,,TRUE,TRUE,350,750
68,PG0403,2020-09-02 08:25:00+00,2020-09-02 09:20:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
69,PG0402,2020-09-02 09:25:00+00,2020-09-02 10:20:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
70,PG0404,2020-08-30 16:05:00+00,2020-08-30 17:00:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
71,PG0405,2020-08-30 06:35:00+00,2020-08-30 07:30:00+00,DME,LED,Scheduled,321,,TRUE,TRUE,350,750
